Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.008330,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.016660,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.024990,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.033320,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.041650,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.049980,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.058310,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.066640,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.074970,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.083300,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.091630,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.099960,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.108290,1.041716,1.029809,1.017321,1.003523,1.007343,1.011157,0.998031,0.994784,1.038054,1.028013,1.020926,1.008801,1.022804,1.014168,1.010631,1.021984,1.020644,1.017088,1.050055,0.989097,1.022329,1.040425,1.031445,1.024934,1.050071,1.041177,1.022127,1.044960,1.050092,1.015124,0.997009,1.017115,1.008415,1.018629,1.050000,1.050000,1.043437,1.037524,1.050000
0.116620,0.919891,0.830016,0.677436,0.364952,0.026188,0.121480,0.182108,0.214136,0.676667,0.352129,0.275458,0.318564,0.373629,0.437390,0.696440,0.800597,0.779948,0.739302,0.921312,0.905197,0.845328,0.905915,0.898626,0.825947,0.875988,0.873431,0.823127,0.937730,0.953517,0.907492,0.436270,0.600991,0.920271,0.958436,0.959233,0.969390,0.934072,0.972145,0.982269
0.124950,0.907985,0.809686,0.650245,0.331581,0.023244,0.109444,0.159096,0.186409,0.661857,0.327867,0.255260,0.296022,0.347536,0.406464,0.660743,0.766755,0.749486,0.710124,0.887424,0.874926,0.813152,0.875296,0.866168,0.790479,0.855784,0.850307,0.796906,0.917279,0.935511,0.894256,0.402424,0.567841,0.887551,0.930563,0.933994,0.935283,0.915105,0.958505,0.976153
0.133280,0.899662,0.796004,0.632948,0.311610,0.021503,0.102339,0.145631,0.170379,0.652692,0.312912,0.242913,0.282174,0.331470,0.387487,0.638249,0.745052,0.729908,0.691435,0.865600,0.854260,0.792234,0.855102,0.845238,0.767662,0.842101,0.835081,0.779863,0.903746,0.923528,0.884786,0.384876,0.546925,0.867481,0.911260,0.916335,0.914405,0.901493,0.949274,0.971727
0.141610,0.893413,0.786027,0.620895,0.298267,0.020350,0.097690,0.136672,0.159755,0.646319,0.302920,0.234694,0.272919,0.320708,0.374717,0.622945,0.730128,0.716349,0.678458,0.850688,0.839689,0.777702,0.840938,0.830858,0.751973,0.832143,0.824321,0.767949,0.894212,0.915038,0.877530,0.374640,0.532985,0.854225,0.897604,0.903374,0.900813,0.891214,0.942662,0.968359
0.149940,0.888402,0.778157,0.611639,0.288145,0.019479,0.094252,0.129736,0.151492,0.641308,0.295595,0.228656,0.266099,0.312761,0.365166,0.611589,0.719033,0.706158,0.668627,0.839821,0.828962,0.766842,0.830318,0.820255,0.740339,0.824353,0.816113,0.758930,0.886995,0.908580,0.871621,0.367967,0.523124,0.844804,0.887609,0.893377,0.891319,0.883048,0.937609,0.965696
0.158270,0.884146,0.771513,0.603890,0.279518,0.018736,0.091414,0.123582,0.144063,0.636914,0.289723,0.223786,0.260582,0.306322,0.357275,0.602427,0.710137,0.697880,0.660552,0.831358,0.820639,0.758137,0.821833,0.811877,0.731040,0.817852,0.809388,0.751575,0.881134,0.903319,0.866571,0.363202,0.515714,0.837619,0.879949,0.885296,0.884177,0.876253,0.933496,0.963522
0.166600,0.880367,0.765618,0.596984,0.271547,0.018055,0.088901,0.117650,0.136755,0.632784,0.284687,0.219583,0.255801,0.300726,0.350268,0.594533,0.702555,0.690737,0.653501,0.824376,0.813830,0.750755,0.814693,0.804874,0.723140,0.812149,0.803563,0.745216,0.876089,0.898788,0.862099,0.359584,0.509842,0.831812,0.873774,0.878498,0.878459,0.870375,0.929969,0.961710
0.174930,0.876906,0.760219,0.590602,0.263872,0.017418,0.086624,0.111784,0.129352,0.628801,0.280195,0.215822,0.251494,0.295667,0.343785,0.587426,0.695805,0.684314,0.647097,0.818326,0.807978,0.744232,0.808445,0.798764,0.716121,0.806978,0.798320,0.739497,0.871565,0.894730,0.858049,0.356744,0.504992,0.826870,0.868549,0.872598,0.873638,0.865143,0.926832,0.960183
