Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.008330,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.016660,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.024990,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.033320,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.041650,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.049980,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.058310,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.066640,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.074970,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.083300,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.091630,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.099960,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.108290,1.049478,1.041488,1.030071,1.022553,1.039796,1.044256,1.035199,1.034197,1.050003,1.050024,1.046768,1.030141,1.043272,1.030921,1.018214,1.028045,1.031356,1.029629,1.050039,0.995245,1.025955,1.042129,1.032676,1.031671,1.050028,1.050072,1.039411,1.044225,1.038204,1.016915,1.036551,1.028927,1.003062,1.015708,1.050000,1.050000,1.023424,1.001516,1.040557
0.116620,0.829432,0.574841,0.263591,0.636966,0.752123,0.767753,0.777183,0.784568,0.908088,0.765516,0.764401,0.737904,0.741391,0.686037,0.656193,0.634032,0.420710,0.182564,0.811114,0.825619,0.708930,0.799408,0.793385,0.680796,0.617197,0.583540,0.507775,0.673089,0.685821,0.763480,0.859051,0.838891,0.839055,0.893611,0.884301,0.902849,0.706388,0.710607,0.975590
0.124950,0.817795,0.557200,0.251304,0.596713,0.715211,0.731332,0.741125,0.748568,0.888453,0.728359,0.727454,0.700369,0.702972,0.644422,0.607542,0.588901,0.392607,0.170370,0.757947,0.775171,0.664013,0.754508,0.745119,0.630230,0.595613,0.555032,0.479495,0.638428,0.653014,0.748257,0.830890,0.809197,0.785536,0.844952,0.846022,0.849386,0.677592,0.679790,0.967904
0.133280,0.809206,0.544427,0.242808,0.570095,0.690335,0.706700,0.716761,0.724249,0.874777,0.703164,0.702428,0.675052,0.677052,0.616643,0.575687,0.559774,0.374360,0.162453,0.725296,0.743056,0.634838,0.725223,0.714568,0.597639,0.580375,0.535917,0.460803,0.615418,0.631021,0.736453,0.811114,0.788288,0.754862,0.813740,0.819574,0.818213,0.657020,0.658883,0.962128
0.141610,0.802521,0.534633,0.236427,0.550707,0.672000,0.688511,0.698768,0.706288,0.864469,0.684574,0.683961,0.656437,0.657998,0.596387,0.553072,0.539475,0.361585,0.156909,0.703683,0.721548,0.614420,0.704709,0.693696,0.574998,0.568992,0.522194,0.447534,0.599027,0.615270,0.726960,0.796171,0.772531,0.735541,0.792935,0.800277,0.798491,0.641703,0.643820,0.957595
