Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.046607,1.050016,1.040220,1.032810,1.046270,1.050021,1.042939,1.040644,1.050005,1.050020,1.049087,1.038114,1.045521,1.037214,1.028446,1.034647,1.036140,1.036283,1.050033,0.993038,1.035132,1.047245,1.037980,1.038368,1.048367,1.050031,1.040579,1.040026,1.033984,1.028212,1.040353,1.006250,0.998908,1.011045,1.050000,1.050000,1.021293,0.995754,1.036905
0.008330,1.046607,1.050016,1.040220,1.032810,1.046270,1.050021,1.042939,1.040644,1.050005,1.050020,1.049087,1.038114,1.045521,1.037214,1.028446,1.034647,1.036140,1.036283,1.050033,0.993038,1.035132,1.047245,1.037980,1.038368,1.048367,1.050031,1.040579,1.040026,1.033984,1.028212,1.040353,1.006250,0.998908,1.011045,1.050000,1.050000,1.021293,0.995754,1.036905
0.016660,1.046607,1.050016,1.040220,1.032810,1.046270,1.050021,1.042939,1.040644,1.050005,1.050020,1.049087,1.038114,1.045521,1.037214,1.028446,1.034647,1.036140,1.036283,1.050033,0.993038,1.035132,1.047245,1.037980,1.038368,1.048367,1.050031,1.040579,1.040026,1.033984,1.028212,1.040353,1.006250,0.998908,1.011045,1.050000,1.050000,1.021293,0.995754,1.036905
0.024990,1.046607,1.050016,1.040220,1.032810,1.046270,1.050021,1.042939,1.040644,1.050005,1.050020,1.049087,1.038114,1.045521,1.037214,1.028446,1.034647,1.036140,1.036283,1.050033,0.993038,1.035132,1.047245,1.037980,1.038368,1.048367,1.050031,1.040579,1.040026,1.033984,1.028212,1.040353,1.006250,0.998908,1.011045,1.050000,1.050000,1.021293,0.995754,1.036905
0.033320,1.046607,1.050016,1.040220,1.032810,1.046270,1.050021,1.042939,1.040644,1.050005,1.050020,1.049087,1.038114,1.045521,1.037214,1.028446,1.034647,1.036140,1.036283,1.050033,0.993038,1.035132,1.047245,1.037980,1.038368,1.048367,1.050031,1.040579,1.040026,1.033984,1.028212,1.040353,1.006250,0.998908,1.011045,1.050000,1.050000,1.021293,0.995754,1.036905
0.041650,1.046607,1.050016,1.040220,1.032810,1.046270,1.050021,1.042939,1.040644,1.050005,1.050020,1.049087,1.038114,1.045521,1.037214,1.028446,1.034647,1.036140,1.036283,1.050033,0.993038,1.035132,1.047245,1.037980,1.038368,1.048367,1.050031,1.040579,1.040026,1.033984,1.028212,1.040353,1.006250,0.998908,1.011045,1.050000,1.050000,1.021293,0.995754,1.036905
0.049980,1.046607,1.050016,1.040221,1.032810,1.046270,1.050021,1.042939,1.040644,1.050005,1.050020,1.049087,1.038114,1.045521,1.037214,1.028446,1.034647,1.036140,1.036283,1.050033,0.993038,1.035132,1.047245,1.037980,1.038368,1.048367,1.050031,1.040579,1.040026,1.033984,1.028212,1.040353,1.006250,0.998908,1.011045,1.050000,1.050000,1.021293,0.995754,1.036905
0.058310,1.046607,1.050016,1.040221,1.032810,1.046270,1.050021,1.042939,1.040644,1.050005,1.050020,1.049087,1.038114,1.045521,1.037214,1.028446,1.034647,1.036140,1.036283,1.050033,0.993038,1.035132,1.047245,1.037980,1.038368,1.048367,1.050031,1.040579,1.040026,1.033984,1.028212,1.040353,1.006250,0.998908,1.011045,1.050000,1.050000,1.021293,0.995754,1.036905
0.066640,1.046607,1.050016,1.040221,1.032810,1.046270,1.050021,1.042939,1.040644,1.050005,1.050020,1.049087,1.038114,1.045521,1.037214,1.028446,1.034647,1.036140,1.036283,1.050033,0.993038,1.035132,1.047245,1.037980,1.038368,1.048367,1.050031,1.040579,1.040026,1.033984,1.028212,1.040353,1.006250,0.998908,1.011045,1.050000,1.050000,1.021293,0.995754,1.036905
