Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.008330,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.016660,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.024990,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.033320,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.041650,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.049980,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.058310,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.066640,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.074970,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.083300,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.091630,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.099960,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.108290,1.048631,1.049317,1.045369,1.038097,1.045228,1.047146,1.043106,1.041680,1.050005,1.048353,1.047214,1.038623,1.046137,1.043010,1.041600,1.044224,1.044505,1.044301,1.050017,0.990345,1.044546,1.050010,1.044506,1.046328,1.040617,1.050023,1.044516,1.038664,1.031992,1.017207,1.005662,0.994129,0.988967,0.999225,1.036376,1.050000,1.007353,0.990263,1.035610
0.116620,0.879143,0.768143,0.639466,0.528133,0.581848,0.581746,0.612691,0.628491,0.820913,0.495568,0.522497,0.481218,0.453964,0.350077,0.226703,0.510019,0.571085,0.596544,0.703228,0.737948,0.594191,0.684929,0.683433,0.555533,0.754228,0.705068,0.641425,0.759195,0.761768,0.863687,0.642472,0.534077,0.731866,0.810483,0.763726,0.799917,0.752847,0.758391,0.937204
0.124950,0.859184,0.737856,0.602372,0.488845,0.544078,0.544576,0.574371,0.589569,0.796955,0.463871,0.489072,0.450193,0.424356,0.325699,0.205411,0.465216,0.528328,0.555803,0.639229,0.673405,0.545145,0.631837,0.626372,0.503523,0.721946,0.665298,0.600308,0.716516,0.720970,0.843740,0.605542,0.502591,0.663350,0.745151,0.714180,0.729972,0.719792,0.720769,0.923933
0.133280,0.845441,0.717583,0.578429,0.463864,0.519819,0.520655,0.549737,0.564562,0.780980,0.443374,0.467499,0.430216,0.405257,0.310087,0.192666,0.438241,0.501727,0.530089,0.603063,0.635034,0.515512,0.599761,0.593226,0.472192,0.700429,0.639335,0.574054,0.688032,0.693598,0.829479,0.581510,0.481805,0.627828,0.706011,0.682271,0.693522,0.697355,0.695171,0.914468
0.141610,0.835225,0.702807,0.561431,0.446223,0.502613,0.503679,0.532247,0.546803,0.769339,0.428809,0.452179,0.416052,0.391698,0.299033,0.184254,0.420394,0.483552,0.512251,0.580531,0.610709,0.495870,0.578540,0.571954,0.451505,0.684856,0.620903,0.555732,0.667509,0.673820,0.818517,0.564452,0.466940,0.606867,0.681420,0.660237,0.672205,0.680991,0.676526,0.907282
0.149940,0.827127,0.691195,0.548249,0.432418,0.489171,0.490428,0.518569,0.532903,0.760153,0.417466,0.440237,0.405025,0.381132,0.290400,0.178130,0.407455,0.469984,0.498730,0.565191,0.594168,0.481662,0.563279,0.556965,0.436516,0.672723,0.606771,0.541848,0.651635,0.658522,0.809594,0.551282,0.455448,0.593146,0.664969,0.644042,0.658294,0.668252,0.662066,0.901558
0.158270,0.820360,0.681476,0.537222,0.420625,0.477766,0.479206,0.506956,0.521088,0.752413,0.407902,0.430153,0.395720,0.372207,0.283067,0.173236,0.397216,0.458996,0.487636,0.553738,0.581982,0.470508,0.551427,0.545438,0.424634,0.662658,0.595174,0.530519,0.638569,0.645956,0.802001,0.540346,0.445926,0.583164,0.653120,0.631441,0.648186,0.657751,0.650211,0.896826
0.166600,0.814486,0.672969,0.527501,0.409931,0.467521,0.469149,0.496523,0.510460,0.745595,0.399372,0.421142,0.387402,0.364229,0.276464,0.169046,0.388557,0.449548,0.477998,0.544533,0.572321,0.461191,0.541665,0.535975,0.414542,0.653920,0.585170,0.520756,0.627301,0.635155,0.795343,0.530782,0.437615,0.575321,0.643936,0.621166,0.640242,0.648713,0.640066,0.892817
0.174930,0.809259,0.665303,0.518645,0.399908,0.458020,0.459845,0.486850,0.500597,0.739436,0.391513,0.412827,0.379720,0.356861,0.270320,0.165291,0.380875,0.441075,0.469296,0.536671,0.564154,0.453040,0.533253,0.527812,0.405538,0.646103,0.576236,0.512016,0.617267,0.625571,0.789390,0.522149,0.430118,0.568739,0.636331,0.612461,0.633602,0.640694,0.631113,0.889372
0.183260,0.804537,0.658273,0.510435,0.390388,0.449088,0.451117,0.477764,0.491326,0.733812,0.384165,0.405042,0.372524,0.349956,0.264524,0.161841,0.373849,0.433277,0.461260,0.529659,0.556907,0.445688,0.525772,0.520533,0.397253,0.638979,0.568082,0.504002,0.608153,0.616892,0.784003,0.514236,0.423236,0.562945,0.629695,0.604865,0.627811,0.633436,0.623050,0.886397
0.191590,0.800236,0.651769,0.502767,0.381330,0.440673,0.442912,0.469214,0.482599,0.728670,0.377270,0.397732,0.365760,0.343465,0.259042,0.158643,0.367311,0.425994,0.453748,0.523226,0.550258,0.438928,0.518981,0.513902,0.389500,0.632423,0.560548,0.496553,0.599779,0.608939,0.779095,0.506946,0.416876,0.557681,0.623688,0.598092,0.622621,0.626790,0.615698,0.883829
0.199920,0.911314,0.834572,0.769191,0.728079,0.756802,0.760884,0.762275,0.763401,0.883814,0.759049,0.758855,0.747649,0.753819,0.743119,0.706549,0.718725,0.736098,0.746515,0.740260,0.703823,0.728523,0.746348,0.737791,0.711582,0.819774,0.785023,0.759646,0.779167,0.782457,0.876995,0.752142,0.733325,0.712029,0.733499,0.761499,0.766822,0.792006,0.764079,0.949486
0.208250,0.929360,0.862695,0.806704,0.770627,0.797297,0.801256,0.801798,0.802519,0.907198,0.799847,0.799522,0.788587,0.794902,0.784906,0.758069,0.768734,0.781250,0.788796,0.792937,0.751455,0.776492,0.791994,0.786148,0.763142,0.849817,0.822129,0.800405,0.814544,0.816431,0.893444,0.789691,0.770761,0.763524,0.778014,0.799148,0.818081,0.820951,0.794526,0.961476
0.216580,0.941668,0.881305,0.830938,0.797997,0.823576,0.827488,0.827512,0.827986,0.922982,0.826398,0.825975,0.815230,0.821591,0.811933,0.790443,0.800296,0.809965,0.815805,0.826047,0.782527,0.807143,0.821610,0.816880,0.795633,0.869828,0.846501,0.826733,0.838335,0.839362,0.904872,0.814283,0.795455,0.794996,0.807858,0.825021,0.849666,0.840565,0.815344,0.970196
