Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.008330,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.016660,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.024990,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.033320,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.041650,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.049980,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.058310,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.066640,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.074970,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.083300,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
0.091630,1.042601,1.038335,1.038479,1.028129,1.031519,1.031974,1.030963,1.030772,1.041520,1.032364,1.031771,1.026276,1.032354,1.033912,1.040016,1.043485,1.045191,1.042961,1.041023,0.978892,1.038988,1.033756,1.034316,1.045653,1.032456,1.050014,1.047957,1.038830,1.029303,0.997697,0.967055,0.965318,0.972048,0.974513,0.997833,1.035706,0.991051,0.983050,1.028247
