Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.008330,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.016660,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.024990,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.033320,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.041650,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.049980,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.058310,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.066640,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.074970,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.083300,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.091630,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.099960,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
0.108290,1.050010,1.036582,1.024276,1.015602,1.033297,1.038081,1.028116,1.026522,1.048167,1.046830,1.042053,1.017378,1.038794,1.025271,1.012140,1.025063,1.028107,1.025348,1.050042,0.995152,1.024043,1.041005,1.031052,1.029545,1.050034,1.050085,1.036905,1.047504,1.043684,1.012376,1.031357,1.039817,1.004036,1.015960,1.050000,1.050000,1.026600,1.014894,1.043416
