Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.008330,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.016660,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.024990,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.033320,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.041650,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.049980,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.058310,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.066640,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.074970,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.083300,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.091630,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.099960,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.108290,1.044167,1.027041,1.017631,1.015872,1.031701,1.036572,1.025017,1.023609,1.047564,1.048053,1.042839,1.027278,1.040277,1.025445,1.007061,1.020024,1.021453,1.018146,1.050052,0.993202,1.017600,1.037896,1.028853,1.023478,1.050061,1.043357,1.026928,1.047499,1.050097,1.003537,1.029774,1.040560,1.007103,1.017722,1.050000,1.050000,1.037129,1.035074,1.044118
0.116620,0.899009,0.685125,0.738999,0.863955,0.919493,0.928550,0.925637,0.928108,0.991120,0.934297,0.930728,0.909952,0.917778,0.881148,0.830929,0.815602,0.701076,0.713800,0.926433,0.908859,0.850588,0.907533,0.899789,0.838179,0.541005,0.242287,0.450616,0.507336,0.561467,0.814027,0.960022,0.969267,0.921690,0.956328,0.959765,0.969067,0.714559,0.694380,1.015950
0.124950,0.890514,0.668864,0.718505,0.841117,0.899657,0.909101,0.906649,0.909273,0.981062,0.914413,0.910954,0.889651,0.896978,0.858071,0.803100,0.787925,0.677843,0.691610,0.896431,0.881169,0.823347,0.880752,0.871273,0.808693,0.526666,0.231252,0.434065,0.475365,0.533637,0.800753,0.945675,0.954620,0.892410,0.930090,0.937237,0.938369,0.687898,0.667703,1.012357
0.133280,0.884049,0.656637,0.703612,0.824671,0.885190,0.894886,0.892759,0.895491,0.973544,0.899900,0.896515,0.874867,0.881871,0.841489,0.783579,0.768651,0.661556,0.675847,0.876124,0.861669,0.804213,0.861847,0.851660,0.788248,0.516019,0.223935,0.422656,0.455647,0.515980,0.790248,0.934895,0.943585,0.873746,0.911464,0.920529,0.918767,0.668527,0.650283,1.009531
0.141610,0.878899,0.646981,0.692072,0.811931,0.873883,0.883763,0.881874,0.884682,0.967577,0.888576,0.885239,0.863345,0.870126,0.828701,0.768871,0.754249,0.649306,0.663858,0.861373,0.847285,0.789842,0.847622,0.837188,0.773030,0.507761,0.218658,0.414176,0.442301,0.503812,0.781668,0.926322,0.934821,0.860700,0.897771,0.907547,0.905197,0.653948,0.638138,1.007237
0.149940,0.874638,0.639033,0.682644,0.801457,0.864540,0.874568,0.872857,0.875718,0.962622,0.879249,0.875941,0.853860,0.860475,0.818245,0.757078,0.742808,0.639512,0.654193,0.849967,0.836145,0.778413,0.836321,0.825838,0.760969,0.501097,0.214531,0.407431,0.432310,0.494663,0.774486,0.919191,0.927561,0.850855,0.887264,0.897058,0.895065,0.642567,0.629065,1.005338
0.158270,0.871012,0.632274,0.674640,0.792485,0.856521,0.866678,0.865104,0.868003,0.958391,0.871274,0.867982,0.845747,0.852231,0.809340,0.747178,0.733292,0.631318,0.646061,0.840719,0.827133,0.768928,0.826975,0.816525,0.750948,0.495531,0.211074,0.401772,0.424118,0.487219,0.768364,0.913075,0.921365,0.843018,0.878850,0.888324,0.887062,0.633353,0.621831,1.003748
0.166600,0.867859,0.626381,0.667665,0.784606,0.849481,0.859755,0.858291,0.861219,0.954728,0.864294,0.861010,0.838644,0.845018,0.801554,0.738601,0.725114,0.624232,0.639006,0.832931,0.819558,0.760810,0.819019,0.808630,0.742334,0.490746,0.208022,0.396833,0.416923,0.480775,0.763072,0.907728,0.915972,0.836504,0.871852,0.880886,0.880461,0.625627,0.615738,1.002414
