Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
0.008330,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
0.016660,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
0.024990,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
0.033320,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
0.041650,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
0.049980,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
0.058310,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
0.066640,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
0.074970,1.045914,1.049554,1.042747,1.035112,1.046744,1.049916,1.044320,1.041975,1.049995,1.050012,1.049171,1.039968,1.046510,1.040298,1.036329,1.040336,1.040770,1.040446,1.050022,0.991643,1.041881,1.050012,1.043128,1.042942,1.044192,1.050019,1.043187,1.037961,1.030628,1.024828,1.029101,1.000767,0.993181,1.006141,1.042543,1.050000,1.013649,0.988316,1.037380
