Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.008330,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.016660,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.024990,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.033320,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.041650,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.049980,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.058310,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.066640,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.074970,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.083300,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
0.091630,1.049562,1.045273,1.031182,1.021310,1.039663,1.044179,1.035143,1.034702,1.049996,1.050026,1.046698,1.029169,1.042725,1.029141,1.012474,1.022802,1.027843,1.027919,1.050041,0.997605,1.020041,1.039179,1.029924,1.025685,1.050027,1.050076,1.037226,1.048549,1.044459,1.024968,1.036667,1.031968,1.005363,1.018137,1.050000,1.050000,1.022564,1.011117,1.039696
