Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022640,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.008330,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022640,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.016660,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022640,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.024990,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022640,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.033320,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022640,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.041650,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022640,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.049980,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022640,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.058310,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022640,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.066640,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022641,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.074970,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022641,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.083300,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022641,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.091630,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022641,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.099960,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022641,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.108290,1.036740,1.026509,1.021435,1.019974,1.033006,1.037926,1.025877,1.022524,1.045479,1.050039,1.044895,1.034249,1.043458,1.030558,1.018713,1.027069,1.026211,1.022641,1.050048,0.989157,1.026072,1.042477,1.033439,1.030178,1.050069,1.044290,1.028100,1.046287,1.050092,1.002633,1.030878,1.035850,1.004964,1.015496,1.050000,1.050000,1.040706,1.035933,1.040723
0.116620,0.648229,0.102120,0.440646,0.730072,0.822440,0.836291,0.839284,0.842953,0.929278,0.844789,0.840432,0.822730,0.825605,0.781548,0.776606,0.774411,0.650560,0.567874,0.898962,0.888132,0.819179,0.881616,0.874490,0.802677,0.216398,0.535886,0.584704,0.699939,0.734710,0.485227,0.900317,0.902609,0.900472,0.941982,0.938813,0.950446,0.493697,0.814082,0.970180
0.124950,0.643826,0.099002,0.420913,0.697867,0.793033,0.807287,0.810599,0.814369,0.914436,0.815470,0.811168,0.792898,0.795350,0.748982,0.739839,0.738599,0.620437,0.541587,0.861416,0.853998,0.784061,0.847408,0.838123,0.764514,0.203392,0.511537,0.557863,0.668200,0.706545,0.471702,0.877782,0.879549,0.864034,0.909958,0.910188,0.911796,0.460295,0.789651,0.965043
