Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.008330,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.016660,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.024990,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.033320,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.041650,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.049980,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.058310,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.066640,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.074970,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.083300,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.091630,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
0.099960,1.049685,1.036852,1.026341,1.020366,1.037525,1.042147,1.032263,1.031001,1.049812,1.050023,1.045607,1.021867,1.042169,1.028810,1.013583,1.026048,1.029400,1.027042,1.050037,0.995380,1.023185,1.040369,1.030505,1.030388,1.050018,1.050031,1.037668,1.046673,1.042425,1.010550,1.034897,1.040098,1.003150,1.015100,1.050000,1.050000,1.025486,1.010716,1.042974
