Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.043827,1.039047,1.038810,1.029042,1.032096,1.032387,1.031794,1.031786,1.042543,1.032628,1.031975,1.024731,1.032506,1.034192,1.039467,1.042631,1.044586,1.042649,1.039917,0.977903,1.037776,1.032939,1.033494,1.044502,1.033067,1.050011,1.047229,1.039349,1.029962,0.998614,0.965092,0.966418,0.970692,0.972924,0.997463,1.034585,0.991948,0.983847,1.029293
0.008330,1.043827,1.039047,1.038810,1.029042,1.032096,1.032387,1.031794,1.031786,1.042543,1.032628,1.031975,1.024731,1.032506,1.034192,1.039467,1.042631,1.044586,1.042649,1.039917,0.977903,1.037776,1.032939,1.033494,1.044502,1.033067,1.050011,1.047229,1.039349,1.029962,0.998614,0.965092,0.966418,0.970692,0.972924,0.997463,1.034585,0.991948,0.983847,1.029293
0.016660,1.043827,1.039047,1.038810,1.029042,1.032096,1.032387,1.031794,1.031786,1.042543,1.032628,1.031975,1.024731,1.032506,1.034192,1.039467,1.042631,1.044586,1.042649,1.039917,0.977903,1.037776,1.032939,1.033494,1.044502,1.033067,1.050011,1.047229,1.039349,1.029962,0.998614,0.965092,0.966418,0.970692,0.972924,0.997463,1.034585,0.991948,0.983847,1.029293
0.024990,1.043827,1.039047,1.038810,1.029042,1.032096,1.032387,1.031794,1.031786,1.042543,1.032628,1.031975,1.024731,1.032506,1.034192,1.039467,1.042631,1.044586,1.042649,1.039917,0.977903,1.037776,1.032939,1.033494,1.044502,1.033067,1.050011,1.047229,1.039349,1.029962,0.998614,0.965092,0.966418,0.970692,0.972924,0.997463,1.034585,0.991948,0.983847,1.029293
0.033320,1.043827,1.039047,1.038810,1.029042,1.032096,1.032387,1.031794,1.031786,1.042543,1.032628,1.031975,1.024731,1.032506,1.034192,1.039467,1.042631,1.044586,1.042649,1.039917,0.977903,1.037776,1.032939,1.033494,1.044502,1.033067,1.050011,1.047229,1.039349,1.029962,0.998614,0.965092,0.966418,0.970692,0.972924,0.997463,1.034585,0.991948,0.983847,1.029293
0.041650,1.043827,1.039047,1.038810,1.029042,1.032096,1.032387,1.031794,1.031786,1.042543,1.032628,1.031975,1.024731,1.032506,1.034192,1.039467,1.042631,1.044586,1.042649,1.039917,0.977903,1.037776,1.032939,1.033494,1.044502,1.033067,1.050011,1.047229,1.039349,1.029962,0.998614,0.965092,0.966418,0.970692,0.972924,0.997463,1.034585,0.991948,0.983847,1.029293
0.049980,1.043827,1.039047,1.038810,1.029042,1.032096,1.032387,1.031794,1.031786,1.042543,1.032628,1.031975,1.024731,1.032506,1.034192,1.039467,1.042631,1.044586,1.042649,1.039917,0.977903,1.037776,1.032939,1.033494,1.044502,1.033067,1.050011,1.047229,1.039349,1.029962,0.998614,0.965092,0.966418,0.970692,0.972924,0.997463,1.034585,0.991948,0.983847,1.029293
0.058310,1.043827,1.039047,1.038810,1.029042,1.032096,1.032387,1.031794,1.031786,1.042543,1.032628,1.031975,1.024731,1.032506,1.034192,1.039467,1.042631,1.044586,1.042649,1.039917,0.977903,1.037776,1.032939,1.033494,1.044502,1.033067,1.050011,1.047229,1.039349,1.029962,0.998614,0.965092,0.966418,0.970692,0.972924,0.997463,1.034585,0.991948,0.983847,1.029293
0.066640,1.043827,1.039047,1.038810,1.029042,1.032096,1.032387,1.031794,1.031786,1.042543,1.032628,1.031975,1.024731,1.032506,1.034192,1.039467,1.042631,1.044586,1.042649,1.039917,0.977903,1.037776,1.032939,1.033494,1.044502,1.033067,1.050011,1.047229,1.039349,1.029962,0.998614,0.965092,0.966418,0.970692,0.972924,0.997463,1.034585,0.991948,0.983847,1.029293
