Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.008330,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.016660,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.024990,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.033320,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.041650,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.049980,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.058310,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.066640,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.074970,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.083300,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.091630,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.099960,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.108290,1.049256,1.050019,1.039125,1.030173,1.044712,1.048756,1.041117,1.038561,1.050009,1.050019,1.048575,1.036102,1.045061,1.035962,1.027285,1.032639,1.034366,1.034752,1.050034,0.992989,1.032124,1.045176,1.035446,1.035600,1.043163,1.050052,1.039706,1.046922,1.042597,1.026458,1.040896,1.010985,1.000013,1.011908,1.050000,1.050000,1.014795,1.007702,1.038113
0.116620,0.891224,0.754315,0.632698,0.701493,0.769576,0.777384,0.788123,0.794449,0.905437,0.736689,0.748507,0.716524,0.706704,0.634210,0.364999,0.240348,0.392413,0.483469,0.568003,0.654364,0.353169,0.481904,0.445233,0.027644,0.723659,0.601452,0.504168,0.661623,0.663191,0.863507,0.865795,0.775969,0.668574,0.766623,0.662094,0.686170,0.736516,0.665209,0.963892
0.124950,0.875002,0.729211,0.603180,0.663738,0.735696,0.744082,0.755134,0.761576,0.885580,0.703497,0.715274,0.683244,0.673170,0.599796,0.335097,0.218228,0.366396,0.456060,0.506957,0.585572,0.321020,0.441698,0.403095,0.021337,0.696810,0.569812,0.475183,0.622003,0.624916,0.845792,0.839724,0.746743,0.597076,0.694063,0.618629,0.613103,0.707648,0.627932,0.953208
0.133280,0.863437,0.711702,0.583302,0.638586,0.712775,0.721488,0.732760,0.739283,0.871714,0.681057,0.692786,0.660840,0.650637,0.577006,0.316346,0.204882,0.349794,0.438161,0.474984,0.546747,0.302297,0.419353,0.382115,0.017892,0.678227,0.548616,0.456150,0.595350,0.598992,0.832577,0.821255,0.726392,0.563970,0.653077,0.591757,0.583145,0.687361,0.602416,0.945341
0.141610,0.854523,0.698397,0.568517,0.619959,0.695642,0.704577,0.716003,0.722581,0.861128,0.664336,0.676007,0.644185,0.633910,0.560242,0.303160,0.195856,0.338002,0.425185,0.456219,0.523284,0.290070,0.405439,0.370179,0.015714,0.664244,0.533037,0.442353,0.575698,0.579829,0.822046,0.807096,0.711029,0.546052,0.628643,0.573885,0.568987,0.672070,0.583471,0.939167
0.149940,0.847227,0.687568,0.556574,0.604836,0.681702,0.690819,0.702352,0.708967,0.852451,0.650799,0.662402,0.630712,0.620388,0.546738,0.292871,0.189090,0.328815,0.414909,0.443979,0.507938,0.281236,0.395880,0.362503,0.014081,0.652983,0.520660,0.431477,0.560024,0.564564,0.813247,0.795514,0.698613,0.535012,0.613002,0.561253,0.561295,0.659843,0.568385,0.934097
0.158270,0.840990,0.678299,0.546314,0.591685,0.669625,0.678912,0.690523,0.697160,0.844973,0.639133,0.650661,0.619098,0.608728,0.535079,0.284125,0.183552,0.321107,0.406190,0.435082,0.496930,0.274280,0.388735,0.356991,0.012691,0.643441,0.510217,0.422320,0.546740,0.551676,0.805653,0.785572,0.688034,0.527289,0.602105,0.551842,0.556469,0.649598,0.555693,0.929805
0.166600,0.835518,0.670116,0.537170,0.579772,0.658764,0.668221,0.679893,0.686544,0.838341,0.628686,0.640137,0.608690,0.598269,0.524579,0.276277,0.178746,0.314326,0.398471,0.428052,0.488338,0.268475,0.383081,0.352748,0.011479,0.635097,0.501066,0.414285,0.535039,0.540379,0.798971,0.776778,0.678705,0.521389,0.593854,0.544538,0.553136,0.640736,0.544622,0.926111
