Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.049126,1.034543,1.023129,1.015711,1.034863,1.039928,1.029656,1.028261,1.049031,1.050030,1.045273,1.028325,1.042205,1.027486,1.015304,1.026070,1.028159,1.024944,1.050039,0.995315,1.022290,1.040137,1.030468,1.030807,1.050029,1.050054,1.035846,1.049666,1.046533,1.009668,1.032777,1.041703,1.002341,1.013831,1.050000,1.050000,1.028022,1.018150,1.043904
0.008330,1.049126,1.034543,1.023129,1.015711,1.034863,1.039928,1.029656,1.028261,1.049031,1.050030,1.045273,1.028325,1.042205,1.027486,1.015304,1.026070,1.028159,1.024944,1.050039,0.995315,1.022290,1.040137,1.030468,1.030807,1.050029,1.050054,1.035846,1.049666,1.046533,1.009668,1.032777,1.041703,1.002341,1.013831,1.050000,1.050000,1.028022,1.018150,1.043904
0.016660,1.049126,1.034543,1.023129,1.015711,1.034863,1.039928,1.029656,1.028261,1.049031,1.050030,1.045273,1.028325,1.042205,1.027486,1.015304,1.026070,1.028159,1.024944,1.050039,0.995315,1.022290,1.040137,1.030468,1.030807,1.050029,1.050054,1.035846,1.049666,1.046533,1.009668,1.032777,1.041703,1.002341,1.013831,1.050000,1.050000,1.028022,1.018150,1.043904
0.024990,1.049126,1.034543,1.023129,1.015711,1.034863,1.039928,1.029656,1.028261,1.049031,1.050030,1.045273,1.028325,1.042205,1.027486,1.015304,1.026070,1.028159,1.024944,1.050039,0.995315,1.022290,1.040137,1.030468,1.030807,1.050029,1.050054,1.035846,1.049666,1.046533,1.009668,1.032777,1.041703,1.002341,1.013831,1.050000,1.050000,1.028022,1.018150,1.043904
0.033320,1.049126,1.034543,1.023129,1.015711,1.034863,1.039928,1.029656,1.028261,1.049031,1.050030,1.045273,1.028325,1.042205,1.027486,1.015304,1.026070,1.028159,1.024944,1.050039,0.995315,1.022290,1.040137,1.030468,1.030807,1.050029,1.050054,1.035846,1.049666,1.046533,1.009668,1.032777,1.041703,1.002341,1.013831,1.050000,1.050000,1.028022,1.018150,1.043904
0.041650,1.049126,1.034543,1.023129,1.015711,1.034863,1.039928,1.029656,1.028261,1.049031,1.050030,1.045273,1.028325,1.042205,1.027486,1.015304,1.026070,1.028159,1.024944,1.050039,0.995315,1.022290,1.040137,1.030468,1.030807,1.050029,1.050054,1.035846,1.049666,1.046533,1.009668,1.032777,1.041703,1.002341,1.013831,1.050000,1.050000,1.028022,1.018150,1.043904
0.049980,1.049126,1.034543,1.023129,1.015711,1.034863,1.039928,1.029656,1.028261,1.049031,1.050030,1.045273,1.028325,1.042205,1.027486,1.015304,1.026070,1.028159,1.024944,1.050039,0.995315,1.022290,1.040137,1.030468,1.030807,1.050029,1.050054,1.035846,1.049666,1.046533,1.009668,1.032777,1.041703,1.002341,1.013831,1.050000,1.050000,1.028022,1.018150,1.043904
0.058310,1.049126,1.034543,1.023129,1.015711,1.034863,1.039928,1.029656,1.028261,1.049031,1.050030,1.045273,1.028325,1.042205,1.027486,1.015304,1.026070,1.028159,1.024944,1.050039,0.995315,1.022290,1.040137,1.030468,1.030807,1.050029,1.050054,1.035846,1.049666,1.046533,1.009668,1.032777,1.041703,1.002341,1.013831,1.050000,1.050000,1.028022,1.018150,1.043904
0.066640,1.049126,1.034543,1.023129,1.015711,1.034863,1.039928,1.029656,1.028261,1.049031,1.050030,1.045273,1.028325,1.042205,1.027486,1.015304,1.026070,1.028159,1.024944,1.050039,0.995315,1.022290,1.040137,1.030468,1.030807,1.050029,1.050054,1.035846,1.049666,1.046533,1.009668,1.032777,1.041703,1.002341,1.013831,1.050000,1.050000,1.028022,1.018150,1.043904
