Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.050008,1.043005,1.034451,1.029117,1.040835,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989320,1.031481,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.008330,1.050008,1.043005,1.034451,1.029117,1.040835,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989320,1.031481,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.016660,1.050008,1.043005,1.034451,1.029117,1.040835,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989320,1.031481,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.024990,1.050008,1.043005,1.034451,1.029117,1.040835,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989320,1.031481,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.033320,1.050008,1.043005,1.034451,1.029117,1.040835,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989320,1.031481,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.041650,1.050008,1.043005,1.034451,1.029117,1.040835,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989320,1.031481,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.049980,1.050008,1.043005,1.034451,1.029117,1.040836,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989321,1.031482,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.058310,1.050008,1.043005,1.034451,1.029117,1.040836,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989321,1.031482,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.066640,1.050008,1.043005,1.034451,1.029117,1.040836,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989321,1.031482,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.074970,1.050008,1.043005,1.034451,1.029117,1.040836,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989321,1.031482,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
0.083300,1.050008,1.043005,1.034451,1.029117,1.040836,1.045052,1.035055,1.031556,1.049896,1.050019,1.047400,1.036214,1.045190,1.036348,1.027549,1.032777,1.033615,1.032133,1.050033,0.989321,1.031482,1.045658,1.037206,1.034962,1.050014,1.050029,1.035861,1.045460,1.042838,1.015394,1.037775,1.016142,1.000614,1.011200,1.050000,1.050000,1.032475,1.009923,1.041732
