Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.041961,1.030561,1.023616,1.019682,1.030169,1.035042,1.021181,1.017543,1.043052,1.050028,1.044063,1.036115,1.043928,1.031669,1.020965,1.028536,1.027055,1.023696,1.050042,0.986358,1.027018,1.043077,1.034184,1.031322,1.050045,1.042637,1.026466,1.045061,1.050072,1.004768,1.026249,1.036169,1.006136,1.016382,1.050000,1.050000,1.043560,1.037801,1.039920
0.008330,1.041961,1.030561,1.023616,1.019682,1.030169,1.035042,1.021181,1.017543,1.043052,1.050028,1.044063,1.036115,1.043928,1.031669,1.020965,1.028536,1.027055,1.023696,1.050042,0.986358,1.027018,1.043077,1.034184,1.031322,1.050045,1.042637,1.026466,1.045061,1.050072,1.004768,1.026249,1.036169,1.006136,1.016382,1.050000,1.050000,1.043560,1.037801,1.039920
0.016660,1.041961,1.030561,1.023616,1.019682,1.030169,1.035042,1.021181,1.017543,1.043052,1.050028,1.044063,1.036115,1.043928,1.031669,1.020965,1.028536,1.027055,1.023696,1.050042,0.986358,1.027018,1.043077,1.034184,1.031322,1.050045,1.042637,1.026466,1.045061,1.050072,1.004768,1.026249,1.036169,1.006136,1.016382,1.050000,1.050000,1.043560,1.037801,1.039920
0.024990,1.041961,1.030561,1.023616,1.019682,1.030169,1.035042,1.021181,1.017543,1.043052,1.050028,1.044063,1.036115,1.043928,1.031669,1.020965,1.028536,1.027055,1.023696,1.050042,0.986358,1.027018,1.043077,1.034184,1.031322,1.050045,1.042637,1.026466,1.045061,1.050072,1.004768,1.026249,1.036169,1.006136,1.016382,1.050000,1.050000,1.043560,1.037801,1.039920
0.033320,1.041961,1.030561,1.023616,1.019682,1.030169,1.035042,1.021181,1.017543,1.043052,1.050028,1.044063,1.036115,1.043928,1.031669,1.020965,1.028536,1.027055,1.023696,1.050042,0.986358,1.027018,1.043077,1.034184,1.031322,1.050045,1.042637,1.026466,1.045061,1.050072,1.004768,1.026249,1.036169,1.006136,1.016382,1.050000,1.050000,1.043560,1.037801,1.039920
0.041650,1.041961,1.030561,1.023616,1.019682,1.030169,1.035042,1.021181,1.017543,1.043052,1.050028,1.044063,1.036115,1.043928,1.031669,1.020965,1.028536,1.027055,1.023696,1.050042,0.986358,1.027018,1.043077,1.034184,1.031322,1.050045,1.042637,1.026466,1.045061,1.050072,1.004768,1.026249,1.036169,1.006136,1.016382,1.050000,1.050000,1.043560,1.037801,1.039920
0.049980,1.041961,1.030561,1.023616,1.019682,1.030169,1.035042,1.021181,1.017543,1.043052,1.050028,1.044063,1.036115,1.043928,1.031669,1.020965,1.028536,1.027055,1.023696,1.050042,0.986358,1.027018,1.043077,1.034184,1.031322,1.050045,1.042637,1.026466,1.045061,1.050072,1.004768,1.026249,1.036169,1.006136,1.016382,1.050000,1.050000,1.043560,1.037801,1.039920
0.058310,1.041961,1.030561,1.023616,1.019682,1.030169,1.035042,1.021181,1.017543,1.043052,1.050028,1.044063,1.036115,1.043928,1.031669,1.020965,1.028536,1.027055,1.023696,1.050042,0.986358,1.027018,1.043077,1.034184,1.031322,1.050045,1.042637,1.026466,1.045061,1.050072,1.004768,1.026249,1.036169,1.006136,1.016382,1.050000,1.050000,1.043560,1.037801,1.039920
0.066640,1.041961,1.030561,1.023616,1.019682,1.030169,1.035042,1.021181,1.017543,1.043052,1.050028,1.044063,1.036115,1.043928,1.031669,1.020965,1.028536,1.027055,1.023696,1.050042,0.986358,1.027018,1.043077,1.034184,1.031322,1.050045,1.042637,1.026466,1.045061,1.050072,1.004768,1.026249,1.036169,1.006136,1.016382,1.050000,1.050000,1.043560,1.037801,1.039920
