Results,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B13,B14,B15,B16,B17,B18,B19,B20,B21,B22,B23,B24,B25,B26,B27,B28,B29,B30,B31,B32,B33,B34,B35,B36,B37,B38,B39
Time in s,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.,u. Magnitude in p.u.
0.000000,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.008330,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.016660,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.024990,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.033320,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.041650,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.049980,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.058310,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.066640,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.074970,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.083300,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.091630,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.099960,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.108290,1.050011,1.037234,1.025041,1.017499,1.036106,1.041001,1.030874,1.029657,1.049182,1.050031,1.045589,1.027644,1.042180,1.027515,1.012826,1.023941,1.027601,1.025485,1.050039,0.995741,1.019978,1.039090,1.029584,1.027207,1.050027,1.050060,1.036336,1.048802,1.045121,1.012816,1.033711,1.040226,1.004417,1.016347,1.050000,1.050000,1.025954,1.016141,1.042989
0.116620,0.979868,0.878048,0.880124,0.940238,0.976830,0.983660,0.977394,0.977895,1.018703,0.989225,0.985795,0.964958,0.976552,0.949880,0.910089,0.904608,0.835066,0.851057,0.977294,0.944507,0.923856,0.965141,0.956726,0.921992,0.828408,0.523062,0.664538,0.204934,0.359734,0.925563,0.996896,1.002319,0.954305,0.979328,0.999308,1.004819,0.877480,0.478597,1.027777
0.124950,0.973727,0.866028,0.865900,0.925376,0.964392,0.971514,0.965678,0.966349,1.012455,0.976728,0.973394,0.952181,0.963393,0.935072,0.892252,0.886376,0.818971,0.835658,0.957838,0.926725,0.906311,0.948196,0.938723,0.902509,0.815846,0.512116,0.651274,0.188544,0.340734,0.917051,0.988139,0.993411,0.935359,0.962593,0.985255,0.985958,0.861064,0.455454,1.025376
0.133280,0.969094,0.857083,0.855550,0.914613,0.955291,0.962611,0.957084,0.957875,1.007786,0.967578,0.964312,0.942845,0.953800,0.924378,0.879675,0.873618,0.807606,0.824663,0.944665,0.914282,0.893918,0.936135,0.926206,0.888934,0.806632,0.504452,0.641940,0.178621,0.328578,0.910412,0.981554,0.986682,0.923237,0.950753,0.974744,0.973645,0.848907,0.440326,1.023495
0.141610,0.965428,0.850080,0.847558,0.906299,0.948214,0.955679,0.950387,0.951269,1.004104,0.960465,0.957249,0.935597,0.946367,0.916150,0.870210,0.864090,0.799048,0.816306,0.935103,0.905169,0.884597,0.927024,0.916917,0.878843,0.799534,0.498720,0.634931,0.171905,0.320118,0.905031,0.976341,0.981346,0.914727,0.942117,0.966533,0.964975,0.839571,0.429797,1.021972
0.149940,0.962410,0.844353,0.841069,0.899516,0.942419,0.950000,0.944896,0.945850,1.001074,0.954649,0.951470,0.929676,0.940303,0.909471,0.862676,0.856567,0.792241,0.809606,0.927768,0.898182,0.877210,0.919790,0.909633,0.870901,0.793826,0.494167,0.629358,0.166758,0.313669,0.900534,0.972033,0.976940,0.908356,0.935545,0.959882,0.958466,0.832141,0.421934,1.020710
0.158270,0.959845,0.839507,0.835597,0.893751,0.937488,0.945169,0.940221,0.941235,0.998505,0.949711,0.946561,0.924650,0.935162,0.903829,0.856416,0.850368,0.786593,0.804012,0.921896,0.892609,0.871117,0.913830,0.903685,0.864364,0.789069,0.490366,0.624719,0.162360,0.308322,0.896689,0.968359,0.973187,0.903366,0.930353,0.954341,0.953349,0.826033,0.415644,1.019649
